tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pensiunan,656
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pegawai Negeri Sipil,957
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Tentara Nasional Indonesia,369
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Kepolisian RI,115
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perdagangan,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Petani/Pekebun,6
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Nelayan/Perikanan,2
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Industri,5
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Konstruksi,3
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Transportasi,181
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Karyawan Swasta,19482
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Karyawan BUMN,98
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Karyawan BUMD,7
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Karyawan Honorer,224
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Buruh Harian Lepas,2974
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Buruh Tani/Perkebunan,2
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pembantu Rumah Tangga,5
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Tukang Jahit,5
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Penata Rambut,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Mekanik,7
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Seniman,26
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Imam Mesjid,5
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pendeta,39
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pastor,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Wartawan,21
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Ustadz/Mubaligh,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Dosen,34
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Guru,813
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pilot,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pengacara,22
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Konsultan,2
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Dokter,58
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Bidan,55
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perawat,178
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Apoteker,5
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pelaut,347
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Sopir,484
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Paranormal,1
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Pedagang,590
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Wiraswasta,4879
2020,DKI Jakarta,JAKARTA UTARA,CILINCING,SEMPER BARAT,Lainnya,5275
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Belum/Tidak Bekerja,314
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Mengurus Rumah Tangga,8806
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pelajar/Mahasiswa,4152
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pensiunan,170
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pegawai Negeri Sipil,182
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Tentara Nasional Indonesia,41
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Kepolisian RI,18
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perdagangan,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Petani/Pekebun,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Konstruksi,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Transportasi,106
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Karyawan Swasta,12981
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Karyawan BUMN,48
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Karyawan BUMD,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Karyawan Honorer,21
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Buruh Harian Lepas,906
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pembantu Rumah Tangga,7
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Tukang Las/Pandai Besi,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Tukang Jahit,29
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Mekanik,10
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Seniman,6
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Tabib,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Imam Mesjid,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pendeta,15
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pastor,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Wartawan,11
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Ustadz/Mubaligh,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Juru Masak,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Anggota BPK,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Dosen,22
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Guru,246
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pilot,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pengacara,6
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Notaris,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Arsitek,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Akuntan,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Konsultan,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Dokter,70
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Bidan,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perawat,12
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Apoteker,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pelaut,24
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Sopir,103
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Pedagang,358
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Biarawati,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Wiraswasta,3249
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Lainnya,3679
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Belum/Tidak Bekerja,435
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Mengurus Rumah Tangga,18846
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pelajar/Mahasiswa,8693
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pensiunan,123
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pegawai Negeri Sipil,179
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Tentara Nasional Indonesia,80
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Kepolisian RI,31
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perdagangan,8
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Petani/Pekebun,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Nelayan/Perikanan,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Industri,9
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Konstruksi,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Transportasi,266
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Karyawan Swasta,25367
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Karyawan BUMN,52
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Karyawan BUMD,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Karyawan Honorer,38
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Buruh Harian Lepas,3830
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Buruh Tani/Perkebunan,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Buruh Nelayan/Perikanan,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pembantu Rumah Tangga,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Tukang Cukur,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Tukang Jahit,12
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Penata Rambut,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Mekanik,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Seniman,21
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Tabib,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Imam Mesjid,12
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pendeta,16
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pastor,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Wartawan,18
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Ustadz/Mubaligh,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Dosen,17
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Guru,439
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pilot,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pengacara,9
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Arsitek,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Konsultan,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Dokter,31
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Bidan,16
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perawat,40
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Apoteker,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Psikiater/Psikolog,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pelaut,22
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Sopir,266
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Pedagang,729
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Biarawati,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Wiraswasta,5438
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Lainnya,4821
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Belum/Tidak Bekerja,210
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Mengurus Rumah Tangga,5790
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pelajar/Mahasiswa,2755
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pensiunan,49
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pegawai Negeri Sipil,70
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Tentara Nasional Indonesia,25
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Kepolisian RI,10
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Perdagangan,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Petani/Pekebun,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Nelayan/Perikanan,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Industri,4
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Konstruksi,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Transportasi,80
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Karyawan Swasta,8226
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Karyawan BUMN,12
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Karyawan BUMD,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Karyawan Honorer,18
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Buruh Harian Lepas,652
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Buruh Tani/Perkebunan,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Buruh Nelayan/Perikanan,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pembantu Rumah Tangga,3
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Tukang Jahit,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Penata Rambut,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Mekanik,5
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Seniman,11
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pendeta,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Wartawan,7
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Ustadz/Mubaligh,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Juru Masak,2
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Dosen,11
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Guru,105
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pilot,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pengacara,6
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Notaris,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Arsitek,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Konsultan,6
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Dokter,40
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Bidan,7
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Perawat,6
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Psikiater/Psikolog,1
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pelaut,69
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Sopir,126
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Pedagang,313
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Wiraswasta,2250
2020,DKI Jakarta,JAKARTA UTARA,PADEMANGAN,ANCOL,Lainnya,1747
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Belum/Tidak Bekerja,339
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Mengurus Rumah Tangga,7608
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pelajar/Mahasiswa,3275
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pensiunan,1332
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pegawai Negeri Sipil,340
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Tentara Nasional Indonesia,36
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Kepolisian RI,21
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perdagangan,4
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Petani/Pekebun,4
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Nelayan/Perikanan,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Industri,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Konstruksi,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Transportasi,34
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Karyawan Swasta,11126
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Karyawan BUMN,188
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Karyawan BUMD,6
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Karyawan Honorer,22
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Buruh Harian Lepas,150
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Buruh Tani/Perkebunan,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pembantu Rumah Tangga,10
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Tukang Jahit,3
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Mekanik,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Seniman,26
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pendeta,62
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pastor,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Wartawan,9
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Anggota DPR-RI,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Dosen,78
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Guru,237
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pilot,10
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pengacara,29
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Notaris,17
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Arsitek,10
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Konsultan,19
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Dokter,410
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Bidan,18
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perawat,16
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Apoteker,5
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Psikiater/Psikolog,5
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pelaut,12
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Peneliti,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Sopir,27
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Pedagang,191
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Wiraswasta,3275
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Lainnya,3236
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Belum/Tidak Bekerja,350
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Mengurus Rumah Tangga,11429
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pelajar/Mahasiswa,5535
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pensiunan,693
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pegawai Negeri Sipil,275
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Tentara Nasional Indonesia,36
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Kepolisian RI,30
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perdagangan,4
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Petani/Pekebun,13
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Industri,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Konstruksi,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Transportasi,98
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Karyawan Swasta,16456
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Karyawan BUMN,120
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Karyawan BUMD,3
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Karyawan Honorer,44
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Buruh Harian Lepas,575
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Buruh Tani/Perkebunan,4
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pembantu Rumah Tangga,7
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Tukang Kayu,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Tukang Jahit,3
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Mekanik,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Seniman,9
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pendeta,54
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Pastor,2
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Wartawan,22
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Duta Besar,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Anggota DPRD Provinsi,1
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Dosen,81
2020,DKI Jakarta,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Guru,398
